,step,time_stamp,eval/avg_episodic_length,eval/avg_episodic_return,eval/avg_winrate,charts/avg_episodic_return,charts/avg_episodic_length,env,run
7746,91955200,1693570716.0326784,,,,79.25714111328125,28.742856979370117,Sudoku-nostop0,AnealLRMuchLonger
7747,91956224,1693570716.3687994,,,,79.14286041259766,28.85714340209961,Sudoku-nostop0,AnealLRMuchLonger
7748,91964416,1693570720.5217216,,,,78.85713958740234,29.14285659790039,Sudoku-nostop0,AnealLRMuchLonger
7749,91973632,1693570723.5685184,,,,79.4857177734375,28.514286041259766,Sudoku-nostop0,AnealLRMuchLonger
7750,91986944,1693570728.0492203,,,,79.74285888671875,28.257143020629883,Sudoku-nostop0,AnealLRMuchLonger
7751,91988992,1693570728.736842,,,,79.82857513427734,28.171428680419922,Sudoku-nostop0,AnealLRMuchLonger
7752,91992064,1693570729.7708094,,,,79.20587921142578,28.794116973876953,Sudoku-nostop0,AnealLRMuchLonger
7753,92000256,1693570732.5466323,,,,72.7272720336914,33.09090805053711,Sudoku-nostop0,AnealLRMuchLonger
7754,92008448,1693570735.5280468,,,,78.77777862548828,29.22222137451172,Sudoku-nostop0,AnealLRMuchLonger
7755,92020736,1693570741.1167274,,,,78.37142944335938,29.628570556640625,Sudoku-nostop0,AnealLRMuchLonger
7756,92021760,1693570741.4498928,,,,79.38888549804688,28.61111068725586,Sudoku-nostop0,AnealLRMuchLonger
7757,92024832,1693570742.4547982,,,,78.09091186523438,29.909090042114258,Sudoku-nostop0,AnealLRMuchLonger
7758,92027904,1693570743.525142,,,,78.75,29.13888931274414,Sudoku-nostop0,AnealLRMuchLonger
7759,92030976,1693570744.5674164,,,,77.5882339477539,30.41176414489746,Sudoku-nostop0,AnealLRMuchLonger
7760,92046336,1693570749.6452863,,,,78.19444274902344,29.80555534362793,Sudoku-nostop0,AnealLRMuchLonger
7761,92047360,1693570749.9913685,,,,78.90908813476562,29.090909957885742,Sudoku-nostop0,AnealLRMuchLonger
7762,92051456,1693570751.3408833,,,,79.16216278076172,28.83783721923828,Sudoku-nostop0,AnealLRMuchLonger
7763,92053504,1693570752.0117614,,,,79.51351165771484,28.486486434936523,Sudoku-nostop0,AnealLRMuchLonger
7764,92055552,1693570752.6848965,,,,79.0,29.0,Sudoku-nostop0,AnealLRMuchLonger
7765,92082176,1693570762.8689163,,,,77.0625,30.9375,Sudoku-nostop0,AnealLRMuchLonger
7766,92083200,1693570763.2092352,,,,79.40540313720703,28.594594955444336,Sudoku-nostop0,AnealLRMuchLonger
7767,92085248,1693570763.8837807,,,,79.11111450195312,28.66666603088379,Sudoku-nostop0,AnealLRMuchLonger
7768,92086272,1693570764.238908,,,,79.21621704101562,28.783782958984375,Sudoku-nostop0,AnealLRMuchLonger
7769,92088320,1693570765.0789843,,,,79.25,28.75,Sudoku-nostop0,AnealLRMuchLonger
7770,92090368,1693570765.7551112,,,,78.66666412353516,29.33333396911621,Sudoku-nostop0,AnealLRMuchLonger
7771,92099584,1693570768.7869892,,,,79.40540313720703,28.594594955444336,Sudoku-nostop0,AnealLRMuchLonger
7772,92101632,1693570769.454273,,,,78.17646789550781,29.823530197143555,Sudoku-nostop0,AnealLRMuchLonger
7773,92105728,1693570770.8011453,,,,78.9189224243164,29.08108139038086,Sudoku-nostop0,AnealLRMuchLonger
7774,92108800,1693570771.8119678,,,,79.19999694824219,28.799999237060547,Sudoku-nostop0,AnealLRMuchLonger
7775,92109824,1693570772.148104,,,,78.72222137451172,29.27777862548828,Sudoku-nostop0,AnealLRMuchLonger
7776,92110848,1693570772.4820743,,,,78.47058868408203,29.52941131591797,Sudoku-nostop0,AnealLRMuchLonger
7777,92111872,1693570772.8249671,,,,78.66666412353516,29.33333396911621,Sudoku-nostop0,AnealLRMuchLonger
7778,92119040,1693570776.591015,,,,79.25,28.75,Sudoku-nostop0,AnealLRMuchLonger
7779,92121088,1693570777.2615662,,,,78.63888549804688,29.25,Sudoku-nostop0,AnealLRMuchLonger
7780,92122112,1693570777.5963633,,,,79.0,29.0,Sudoku-nostop0,AnealLRMuchLonger
7781,92125184,1693570778.609532,,,,79.0,29.0,Sudoku-nostop0,AnealLRMuchLonger
7782,92128256,1693570779.6194313,,,,79.38888549804688,28.61111068725586,Sudoku-nostop0,AnealLRMuchLonger
7783,92130304,1693570780.292642,,,,78.0857162475586,29.91428565979004,Sudoku-nostop0,AnealLRMuchLonger
7784,92131328,1693570780.6277547,,,,78.69696807861328,29.303030014038086,Sudoku-nostop0,AnealLRMuchLonger
7785,92132352,1693570780.9625247,,,,79.02857208251953,28.97142791748047,Sudoku-nostop0,AnealLRMuchLonger
7786,92134400,1693570781.6390605,,,,79.0526351928711,28.947368621826172,Sudoku-nostop0,AnealLRMuchLonger
7787,92139520,1693570783.317974,,,,78.71428680419922,29.285715103149414,Sudoku-nostop0,AnealLRMuchLonger
7788,92141568,1693570783.9950247,,,,77.97142791748047,30.02857208251953,Sudoku-nostop0,AnealLRMuchLonger
7789,92144640,1693570784.999608,,,,78.80555725097656,29.19444465637207,Sudoku-nostop0,AnealLRMuchLonger
7790,92151808,1693570787.3516917,,,,78.96969604492188,29.030303955078125,Sudoku-nostop0,AnealLRMuchLonger
7791,92152832,1693570787.7305603,,,,75.85294342041016,31.441177368164062,Sudoku-nostop0,AnealLRMuchLonger
7792,92155904,1693570788.7437541,,,,78.71428680419922,28.94285774230957,Sudoku-nostop0,AnealLRMuchLonger
7793,92160000,1693570790.087599,,,,79.10810852050781,28.891891479492188,Sudoku-nostop0,AnealLRMuchLonger
7794,92162048,1693570790.7570179,,,,78.9189224243164,29.08108139038086,Sudoku-nostop0,AnealLRMuchLonger
7795,92163072,1693570791.1193116,,,,78.7272720336914,29.272727966308594,Sudoku-nostop0,AnealLRMuchLonger
7796,92168192,1693570794.3111606,,,,79.31428527832031,28.685714721679688,Sudoku-nostop0,AnealLRMuchLonger
7797,92170240,1693570795.1987772,,,,78.77143096923828,29.22857093811035,Sudoku-nostop0,AnealLRMuchLonger
7798,92172288,1693570795.8703647,,,,78.92308044433594,29.076923370361328,Sudoku-nostop0,AnealLRMuchLonger
7799,92176384,1693570797.2033627,,,,79.0882339477539,28.91176414489746,Sudoku-nostop0,AnealLRMuchLonger
7800,92185600,1693570800.2007325,,,,79.4117660522461,28.58823585510254,Sudoku-nostop0,AnealLRMuchLonger
7801,92192768,1693570802.5354178,,,,75.61111450195312,29.38888931274414,Sudoku-nostop0,AnealLRMuchLonger
7802,92197888,1693570804.230312,,,,77.43243408203125,29.054054260253906,Sudoku-nostop0,AnealLRMuchLonger
7803,92205056,1693570806.5761456,,,,79.37837982177734,28.62162208557129,Sudoku-nostop0,AnealLRMuchLonger
7804,92216320,1693570810.2534564,,,,78.78378295898438,29.216217041015625,Sudoku-nostop0,AnealLRMuchLonger
7805,92225536,1693570814.6036668,,,,79.86842346191406,28.13157844543457,Sudoku-nostop0,AnealLRMuchLonger
7806,92227584,1693570815.2749307,,,,79.02857208251953,28.97142791748047,Sudoku-nostop0,AnealLRMuchLonger
7807,92231680,1693570816.6142118,,,,75.85713958740234,29.05714225769043,Sudoku-nostop0,AnealLRMuchLonger
7808,92238848,1693570818.9556503,,,,78.71428680419922,29.285715103149414,Sudoku-nostop0,AnealLRMuchLonger
7809,92239872,1693570819.28691,,,,78.80555725097656,28.86111068725586,Sudoku-nostop0,AnealLRMuchLonger
7810,92241920,1693570819.9576688,,,,77.96969604492188,30.030303955078125,Sudoku-nostop0,AnealLRMuchLonger
7811,92255232,1693570824.4061518,,,,78.94285583496094,29.05714225769043,Sudoku-nostop0,AnealLRMuchLonger
7812,92260352,1693570826.2898822,,,,78.13888549804688,29.86111068725586,Sudoku-nostop0,AnealLRMuchLonger
7813,92262400,1693570826.974036,,,,78.21212005615234,29.787878036499023,Sudoku-nostop0,AnealLRMuchLonger
7814,92264448,1693570827.6559458,,,,78.57575988769531,29.42424201965332,Sudoku-nostop0,AnealLRMuchLonger
7815,92276736,1693570833.163282,,,,78.83333587646484,29.16666603088379,Sudoku-nostop0,AnealLRMuchLonger
7816,92295168,1693570839.2287176,,,,79.30555725097656,28.69444465637207,Sudoku-nostop0,AnealLRMuchLonger
7817,92296192,1693570839.5633633,,,,79.08333587646484,28.91666603088379,Sudoku-nostop0,AnealLRMuchLonger
7818,92301312,1693570841.2413466,,,,79.48484802246094,28.515151977539062,Sudoku-nostop0,AnealLRMuchLonger
7819,92305408,1693570842.5832381,,,,79.25,28.75,Sudoku-nostop0,AnealLRMuchLonger
7820,92308480,1693570843.588164,,,,78.85713958740234,29.14285659790039,Sudoku-nostop0,AnealLRMuchLonger
7821,92311552,1693570844.5925324,,,,78.78787994384766,29.212121963500977,Sudoku-nostop0,AnealLRMuchLonger
7822,92315648,1693570845.9301388,,,,79.1025619506836,28.897436141967773,Sudoku-nostop0,AnealLRMuchLonger
7823,92318720,1693570846.9352012,,,,78.80000305175781,29.200000762939453,Sudoku-nostop0,AnealLRMuchLonger
7824,92334080,1693570853.4073415,,,,78.55882263183594,29.441177368164062,Sudoku-nostop0,AnealLRMuchLonger
7825,92339200,1693570855.2984972,,,,78.80000305175781,29.200000762939453,Sudoku-nostop0,AnealLRMuchLonger
7826,92341248,1693570855.996826,,,,79.25,28.75,Sudoku-nostop0,AnealLRMuchLonger
7827,92346368,1693570857.6679542,,,,79.47222137451172,28.52777862548828,Sudoku-nostop0,AnealLRMuchLonger
7828,92361728,1693570862.7136827,,,,79.45714569091797,28.542856216430664,Sudoku-nostop0,AnealLRMuchLonger
7829,92367872,1693570864.7705913,,,,79.14286041259766,28.85714340209961,Sudoku-nostop0,AnealLRMuchLonger
7830,92369920,1693570865.4411137,,,,78.63636016845703,29.363636016845703,Sudoku-nostop0,AnealLRMuchLonger
7831,92381184,1693570870.586905,,,,78.8648681640625,29.135135650634766,Sudoku-nostop0,AnealLRMuchLonger
7832,92386304,1693570872.260173,,,,78.69696807861328,29.303030014038086,Sudoku-nostop0,AnealLRMuchLonger
7833,92392448,1693570874.2640185,,,,78.9142837524414,29.08571434020996,Sudoku-nostop0,AnealLRMuchLonger
7834,92396544,1693570875.597549,,,,78.82353210449219,29.176469802856445,Sudoku-nostop0,AnealLRMuchLonger
7835,92398592,1693570876.262288,,,,79.16666412353516,28.83333396911621,Sudoku-nostop0,AnealLRMuchLonger
7836,92399616,1693570876.5944712,,,,79.0,29.0,Sudoku-nostop0,AnealLRMuchLonger
7837,92400640,1693570876.9273925,,,,77.38235473632812,30.617647171020508,Sudoku-nostop0,AnealLRMuchLonger
7838,92405760,1693570878.5924723,,,,79.11428833007812,28.885713577270508,Sudoku-nostop0,AnealLRMuchLonger
7839,92408832,1693570879.5987234,,,,78.25714111328125,29.742856979370117,Sudoku-nostop0,AnealLRMuchLonger
7840,92417024,1693570882.2642255,,,,79.39393615722656,28.606060028076172,Sudoku-nostop0,AnealLRMuchLonger
7841,92421120,1693570883.6005435,,,,79.62857055664062,28.371429443359375,Sudoku-nostop0,AnealLRMuchLonger
7842,92423168,1693570885.9069746,,,,79.03030395507812,28.969696044921875,Sudoku-nostop0,AnealLRMuchLonger
7843,92425216,1693570886.577588,,,,79.02857208251953,28.97142791748047,Sudoku-nostop0,AnealLRMuchLonger
7844,92426240,1693570886.9109442,,,,78.72222137451172,29.16666603088379,Sudoku-nostop0,AnealLRMuchLonger
7845,92427264,1693570887.2439692,,,,79.74285888671875,28.257143020629883,Sudoku-nostop0,AnealLRMuchLonger
7846,92434432,1693570889.579161,,,,79.43243408203125,28.567567825317383,Sudoku-nostop0,AnealLRMuchLonger
7847,92436480,1693570890.2483034,,,,78.89473724365234,29.105262756347656,Sudoku-nostop0,AnealLRMuchLonger
7848,92438528,1693570890.9248688,,,,78.9117660522461,29.08823585510254,Sudoku-nostop0,AnealLRMuchLonger
7849,92447744,1693570893.983101,,,,78.9117660522461,29.08823585510254,Sudoku-nostop0,AnealLRMuchLonger
7850,92460032,1693570898.0516856,,,,79.67567443847656,28.324323654174805,Sudoku-nostop0,AnealLRMuchLonger
7851,92464128,1693570899.3971984,,,,79.36363983154297,28.636363983154297,Sudoku-nostop0,AnealLRMuchLonger
7852,92465152,1693570899.736671,,,,78.89473724365234,29.105262756347656,Sudoku-nostop0,AnealLRMuchLonger
7853,92478464,1693570905.620391,,,,77.89189147949219,29.135135650634766,Sudoku-nostop0,AnealLRMuchLonger
7854,92498944,1693570912.3425384,,,,79.19444274902344,28.80555534362793,Sudoku-nostop0,AnealLRMuchLonger
7855,92499968,1693570912.6785502,,,,78.71428680419922,29.285715103149414,Sudoku-nostop0,AnealLRMuchLonger
7856,92507136,1693570915.2252128,,,,79.2368392944336,28.763158798217773,Sudoku-nostop0,AnealLRMuchLonger
7857,92509184,1693570915.8992548,,,,78.78125,29.21875,Sudoku-nostop0,AnealLRMuchLonger
7858,92522496,1693570920.2876186,,,,78.63888549804688,29.36111068725586,Sudoku-nostop0,AnealLRMuchLonger
7859,92526592,1693570923.0644436,,,,78.9117660522461,29.08823585510254,Sudoku-nostop0,AnealLRMuchLonger
7860,92528640,1693570923.754337,,,,79.69444274902344,28.30555534362793,Sudoku-nostop0,AnealLRMuchLonger
7861,92530688,1693570924.4592147,,,,75.21875,31.65625,Sudoku-nostop0,AnealLRMuchLonger
7862,92531712,1693570924.7965934,,,,77.09091186523438,30.909090042114258,Sudoku-nostop0,AnealLRMuchLonger
7863,92534784,1693570925.8158214,,,,79.23529052734375,28.764705657958984,Sudoku-nostop0,AnealLRMuchLonger
7864,92536832,1693570926.4883232,,,,78.54285430908203,29.457143783569336,Sudoku-nostop0,AnealLRMuchLonger
7865,92539904,1693570927.5036342,,,,77.96969604492188,30.030303955078125,Sudoku-nostop0,AnealLRMuchLonger
7866,92550144,1693570930.9324927,,,,79.5142822265625,28.485713958740234,Sudoku-nostop0,AnealLRMuchLonger
7867,92551168,1693570931.2714128,,,,79.32432556152344,28.675676345825195,Sudoku-nostop0,AnealLRMuchLonger
7868,92557312,1693570933.2922046,,,,79.8108139038086,28.189189910888672,Sudoku-nostop0,AnealLRMuchLonger
7869,92561408,1693570934.6347206,,,,78.65714263916016,29.342857360839844,Sudoku-nostop0,AnealLRMuchLonger
7870,92564480,1693570935.6447985,,,,79.48648834228516,28.513513565063477,Sudoku-nostop0,AnealLRMuchLonger
7871,92574720,1693570938.9959238,,,,79.4000015258789,28.600000381469727,Sudoku-nostop0,AnealLRMuchLonger
7872,92579840,1693570942.0149662,,,,78.45945739746094,29.0,Sudoku-nostop0,AnealLRMuchLonger
7873,92585984,1693570944.023957,,,,78.86111450195312,29.13888931274414,Sudoku-nostop0,AnealLRMuchLonger
7874,92587008,1693570944.3953333,,,,79.72222137451172,28.27777862548828,Sudoku-nostop0,AnealLRMuchLonger
7875,92597248,1693570947.964585,,,,78.71052551269531,29.289474487304688,Sudoku-nostop0,AnealLRMuchLonger
7876,92609536,1693570952.0118423,,,,78.83333587646484,29.16666603088379,Sudoku-nostop0,AnealLRMuchLonger
7877,92611584,1693570952.6818097,,,,79.09375,28.90625,Sudoku-nostop0,AnealLRMuchLonger
7878,92615680,1693570954.0653305,,,,78.4000015258789,29.600000381469727,Sudoku-nostop0,AnealLRMuchLonger
7879,92631040,1693570960.5467398,,,,79.44444274902344,28.55555534362793,Sudoku-nostop0,AnealLRMuchLonger
7880,92638208,1693570962.9198902,,,,77.08333587646484,28.02777862548828,Sudoku-nostop0,AnealLRMuchLonger
7881,92642304,1693570964.262406,,,,79.75,28.25,Sudoku-nostop0,AnealLRMuchLonger
7882,92644352,1693570964.9427445,,,,79.02941131591797,28.97058868408203,Sudoku-nostop0,AnealLRMuchLonger
7883,92645376,1693570965.2793176,,,,79.0,29.0,Sudoku-nostop0,AnealLRMuchLonger
7884,92648448,1693570966.2875745,,,,79.37142944335938,28.628570556640625,Sudoku-nostop0,AnealLRMuchLonger
7885,92649472,1693570966.6234095,,,,78.64705657958984,29.352941513061523,Sudoku-nostop0,AnealLRMuchLonger
7886,92656640,1693570968.9921653,,,,79.31428527832031,28.685714721679688,Sudoku-nostop0,AnealLRMuchLonger
7887,92663808,1693570971.359443,,,,78.72222137451172,29.27777862548828,Sudoku-nostop0,AnealLRMuchLonger
7888,92664832,1693570971.7013614,,,,79.62857055664062,28.371429443359375,Sudoku-nostop0,AnealLRMuchLonger
7889,92667904,1693570972.7124248,,,,78.66666412353516,29.33333396911621,Sudoku-nostop0,AnealLRMuchLonger
7890,92685312,1693570980.0837991,,,,78.65714263916016,29.342857360839844,Sudoku-nostop0,AnealLRMuchLonger
7891,92687360,1693570980.750839,,,,78.89473724365234,29.105262756347656,Sudoku-nostop0,AnealLRMuchLonger
7892,92695552,1693570983.4400847,,,,78.61764526367188,29.382352828979492,Sudoku-nostop0,AnealLRMuchLonger
7893,92699648,1693570984.8125691,,,,77.14286041259766,28.457143783569336,Sudoku-nostop0,AnealLRMuchLonger
7894,92713984,1693570989.5006707,,,,78.5142822265625,29.485713958740234,Sudoku-nostop0,AnealLRMuchLonger
7895,92715008,1693570989.8342752,,,,79.42857360839844,28.571428298950195,Sudoku-nostop0,AnealLRMuchLonger
7896,92716032,1693570990.1698887,,,,79.19444274902344,28.80555534362793,Sudoku-nostop0,AnealLRMuchLonger
7897,92724224,1693570992.8392897,,,,78.21212005615234,29.787878036499023,Sudoku-nostop0,AnealLRMuchLonger
7898,92728320,1693570994.2108657,,,,79.0857162475586,28.91428565979004,Sudoku-nostop0,AnealLRMuchLonger
7899,92730368,1693570996.2225015,,,,78.58333587646484,29.41666603088379,Sudoku-nostop0,AnealLRMuchLonger
7900,92732416,1693570996.893371,,,,78.0882339477539,29.91176414489746,Sudoku-nostop0,AnealLRMuchLonger
7901,92737536,1693570998.567228,,,,78.43243408203125,29.567567825317383,Sudoku-nostop0,AnealLRMuchLonger
7902,92738560,1693570998.9015179,,,,79.54285430908203,28.457143783569336,Sudoku-nostop0,AnealLRMuchLonger
7903,92745728,1693571001.291564,,,,78.05714416503906,29.94285774230957,Sudoku-nostop0,AnealLRMuchLonger
7904,92746752,1693571001.6253197,,,,78.68571472167969,29.314285278320312,Sudoku-nostop0,AnealLRMuchLonger
7905,92748800,1693571002.2914605,,,,78.63636016845703,29.363636016845703,Sudoku-nostop0,AnealLRMuchLonger
7906,92758016,1693571005.5337152,,,,77.19444274902344,28.91666603088379,Sudoku-nostop0,AnealLRMuchLonger
7907,92759040,1693571005.8696392,,,,78.29412078857422,29.705883026123047,Sudoku-nostop0,AnealLRMuchLonger
7908,92764160,1693571007.5584793,,,,78.25714111328125,29.742856979370117,Sudoku-nostop0,AnealLRMuchLonger
7909,92765184,1693571007.8953776,,,,78.72222137451172,29.27777862548828,Sudoku-nostop0,AnealLRMuchLonger
7910,92774400,1693571010.9364722,,,,78.47058868408203,29.52941131591797,Sudoku-nostop0,AnealLRMuchLonger
7911,92781568,1693571014.6456566,,,,78.88888549804688,29.11111068725586,Sudoku-nostop0,AnealLRMuchLonger
7912,92797952,1693571020.0065672,,,,77.67646789550781,30.323530197143555,Sudoku-nostop0,AnealLRMuchLonger
7913,92814336,1693571025.336269,,,,79.02857208251953,28.85714340209961,Sudoku-nostop0,AnealLRMuchLonger
7914,92817408,1693571026.3330948,,,,78.0,30.0,Sudoku-nostop0,AnealLRMuchLonger
7915,92819456,1693571027.004794,,,,79.16666412353516,28.83333396911621,Sudoku-nostop0,AnealLRMuchLonger
7916,92821504,1693571027.6875505,,,,78.45454406738281,29.545454025268555,Sudoku-nostop0,AnealLRMuchLonger
7917,92823552,1693571028.3525956,,,,77.9117660522461,30.08823585510254,Sudoku-nostop0,AnealLRMuchLonger
7918,92826624,1693571029.352703,,,,78.78787994384766,29.212121963500977,Sudoku-nostop0,AnealLRMuchLonger
7919,92847104,1693571037.704055,,,,79.05882263183594,28.941177368164062,Sudoku-nostop0,AnealLRMuchLonger
7920,92850176,1693571038.7152622,,,,79.45945739746094,28.54054069519043,Sudoku-nostop0,AnealLRMuchLonger
7921,92856320,1693571040.7230825,,,,78.55555725097656,29.44444465637207,Sudoku-nostop0,AnealLRMuchLonger
7922,92863488,1693571043.061326,,,,78.75757598876953,29.24242401123047,Sudoku-nostop0,AnealLRMuchLonger
7923,92865536,1693571043.7510982,,,,78.0,28.77777862548828,Sudoku-nostop0,AnealLRMuchLonger
7924,92872704,1693571046.1352642,,,,76.85713958740234,29.08571434020996,Sudoku-nostop0,AnealLRMuchLonger
7925,92874752,1693571046.8252792,,,,78.9459457397461,29.054054260253906,Sudoku-nostop0,AnealLRMuchLonger
7926,92886016,1693571051.873963,,,,76.33333587646484,29.969696044921875,Sudoku-nostop0,AnealLRMuchLonger
7927,92889088,1693571052.892674,,,,77.34210205078125,28.763158798217773,Sudoku-nostop0,AnealLRMuchLonger
7928,92892160,1693571053.9009414,,,,78.92105102539062,29.078947067260742,Sudoku-nostop0,AnealLRMuchLonger
7929,92898304,1693571055.9263387,,,,78.85713958740234,29.14285659790039,Sudoku-nostop0,AnealLRMuchLonger
7930,92904448,1693571057.9931145,,,,76.22222137451172,29.77777862548828,Sudoku-nostop0,AnealLRMuchLonger
7931,92919808,1693571063.0274663,,,,78.21621704101562,29.783782958984375,Sudoku-nostop0,AnealLRMuchLonger
7932,92924928,1693571064.8762932,,,,79.74285888671875,28.257143020629883,Sudoku-nostop0,AnealLRMuchLonger
7933,92931072,1693571066.9304779,,,,78.33333587646484,29.66666603088379,Sudoku-nostop0,AnealLRMuchLonger
7934,92936192,1693571070.0468102,,,,79.34285736083984,28.657142639160156,Sudoku-nostop0,AnealLRMuchLonger
7935,92938240,1693571070.7298298,,,,78.76470947265625,29.235294342041016,Sudoku-nostop0,AnealLRMuchLonger
7936,92941312,1693571071.7521884,,,,79.8108139038086,28.189189910888672,Sudoku-nostop0,AnealLRMuchLonger
7937,92949504,1693571074.5117338,,,,78.33333587646484,29.66666603088379,Sudoku-nostop0,AnealLRMuchLonger
7938,92955648,1693571076.5324044,,,,78.0,30.0,Sudoku-nostop0,AnealLRMuchLonger
7939,92957696,1693571077.2011797,,,,78.69444274902344,29.30555534362793,Sudoku-nostop0,AnealLRMuchLonger
7940,92963840,1693571079.2202675,,,,79.5,28.5,Sudoku-nostop0,AnealLRMuchLonger
7941,92964864,1693571079.5586913,,,,79.5142822265625,28.485713958740234,Sudoku-nostop0,AnealLRMuchLonger
7942,92967936,1693571080.5784504,,,,79.30555725097656,28.69444465637207,Sudoku-nostop0,AnealLRMuchLonger
7943,92968960,1693571080.9145634,,,,78.88888549804688,29.11111068725586,Sudoku-nostop0,AnealLRMuchLonger
7944,92972032,1693571081.9222996,,,,79.28571319580078,28.714284896850586,Sudoku-nostop0,AnealLRMuchLonger
7945,92980224,1693571084.602396,,,,79.55555725097656,28.44444465637207,Sudoku-nostop0,AnealLRMuchLonger
7946,92983296,1693571085.6095939,,,,78.58333587646484,29.41666603088379,Sudoku-nostop0,AnealLRMuchLonger
7947,93006848,1693571095.038356,,,,78.80000305175781,29.200000762939453,Sudoku-nostop0,AnealLRMuchLonger
7948,93017088,1693571098.4309194,,,,77.62857055664062,30.371429443359375,Sudoku-nostop0,AnealLRMuchLonger
7949,93030400,1693571102.8182445,,,,79.55882263183594,28.441177368164062,Sudoku-nostop0,AnealLRMuchLonger
7950,93032448,1693571103.5025263,,,,78.73529052734375,29.264705657958984,Sudoku-nostop0,AnealLRMuchLonger
7951,93033472,1693571103.8434746,,,,79.02702331542969,28.972972869873047,Sudoku-nostop0,AnealLRMuchLonger
7952,93039616,1693571107.3356643,,,,78.75757598876953,29.24242401123047,Sudoku-nostop0,AnealLRMuchLonger
7953,93040640,1693571107.6743562,,,,79.33333587646484,28.66666603088379,Sudoku-nostop0,AnealLRMuchLonger
7954,93044736,1693571109.0254488,,,,77.51515197753906,29.515151977539062,Sudoku-nostop0,AnealLRMuchLonger
7955,93058048,1693571113.4144642,,,,79.22222137451172,28.77777862548828,Sudoku-nostop0,AnealLRMuchLonger
7956,93060096,1693571114.084699,,,,78.77143096923828,29.22857093811035,Sudoku-nostop0,AnealLRMuchLonger
7957,93061120,1693571114.4199512,,,,78.77143096923828,29.22857093811035,Sudoku-nostop0,AnealLRMuchLonger
7958,93064192,1693571115.4368272,,,,78.40540313720703,29.594594955444336,Sudoku-nostop0,AnealLRMuchLonger
7959,93066240,1693571116.1062024,,,,79.05714416503906,28.94285774230957,Sudoku-nostop0,AnealLRMuchLonger
7960,93070336,1693571117.4494658,,,,79.20587921142578,28.794116973876953,Sudoku-nostop0,AnealLRMuchLonger
7961,93072384,1693571118.1189125,,,,79.22222137451172,28.77777862548828,Sudoku-nostop0,AnealLRMuchLonger
7962,93074432,1693571118.7904594,,,,79.1891860961914,28.810810089111328,Sudoku-nostop0,AnealLRMuchLonger
7963,93076480,1693571119.461758,,,,78.97222137451172,29.02777862548828,Sudoku-nostop0,AnealLRMuchLonger
7964,93078528,1693571120.1309938,,,,78.71428680419922,29.285715103149414,Sudoku-nostop0,AnealLRMuchLonger
7965,93090816,1693571125.8577206,,,,79.13888549804688,28.86111068725586,Sudoku-nostop0,AnealLRMuchLonger
7966,93094912,1693571127.195775,,,,79.63888549804688,28.36111068725586,Sudoku-nostop0,AnealLRMuchLonger
7967,93100032,1693571128.8913198,,,,78.0,30.0,Sudoku-nostop0,AnealLRMuchLonger
7968,93101056,1693571129.2241256,,,,78.57142639160156,29.428571701049805,Sudoku-nostop0,AnealLRMuchLonger
7969,93110272,1693571132.239904,,,,76.82857513427734,31.171428680419922,Sudoku-nostop0,AnealLRMuchLonger
7970,93114368,1693571133.600067,,,,79.57142639160156,28.428571701049805,Sudoku-nostop0,AnealLRMuchLonger
7971,93116416,1693571134.2825847,,,,78.9142837524414,29.08571434020996,Sudoku-nostop0,AnealLRMuchLonger
7972,93121536,1693571135.952193,,,,78.55882263183594,29.441177368164062,Sudoku-nostop0,AnealLRMuchLonger
7973,93125632,1693571137.3277955,,,,78.5,29.5,Sudoku-nostop0,AnealLRMuchLonger
7974,93127680,1693571137.9969342,,,,78.7368392944336,29.263158798217773,Sudoku-nostop0,AnealLRMuchLonger
7975,93132800,1693571139.6690357,,,,78.5999984741211,29.399999618530273,Sudoku-nostop0,AnealLRMuchLonger
7976,93142016,1693571144.1717353,,,,78.77777862548828,29.22222137451172,Sudoku-nostop0,AnealLRMuchLonger
7977,93145088,1693571145.1765075,,,,79.69444274902344,28.30555534362793,Sudoku-nostop0,AnealLRMuchLonger
7978,93146112,1693571145.5080225,,,,73.625,29.5,Sudoku-nostop0,AnealLRMuchLonger
7979,93147136,1693571145.8420722,,,,77.52777862548828,29.58333396911621,Sudoku-nostop0,AnealLRMuchLonger
7980,93158400,1693571149.5497608,,,,78.32353210449219,29.676469802856445,Sudoku-nostop0,AnealLRMuchLonger
7981,93167616,1693571152.5814676,,,,77.74285888671875,30.257143020629883,Sudoku-nostop0,AnealLRMuchLonger
7982,93171712,1693571153.9408956,,,,78.91666412353516,29.08333396911621,Sudoku-nostop0,AnealLRMuchLonger
7983,93176832,1693571155.8456333,,,,78.62857055664062,29.14285659790039,Sudoku-nostop0,AnealLRMuchLonger
7984,93179904,1693571156.849604,,,,79.27777862548828,28.72222137451172,Sudoku-nostop0,AnealLRMuchLonger
7985,93182976,1693571157.8548682,,,,79.54285430908203,28.457143783569336,Sudoku-nostop0,AnealLRMuchLonger
7986,93186048,1693571158.8579385,,,,78.75,29.25,Sudoku-nostop0,AnealLRMuchLonger
7987,93187072,1693571159.1937976,,,,78.91666412353516,29.08333396911621,Sudoku-nostop0,AnealLRMuchLonger
7988,93189120,1693571159.8602633,,,,78.75,29.25,Sudoku-nostop0,AnealLRMuchLonger
7989,93194240,1693571162.8648822,,,,78.78378295898438,29.216217041015625,Sudoku-nostop0,AnealLRMuchLonger
