,avg_episodic_return,avg_episodic_length,learning_rate,value_loss,policy_loss,entropy,old_approx_kl,approx_kl,clipfrac,explained_variance,SPS,run
50176,-0.9933258891105652,1.1390433311462402,0.0002438556111883372,0.013399463146924973,-0.016287460923194885,3.1527044773101807,0.018320586532354355,0.001998957246541977,0.02490234375,-0.10878622531890869,1123.0,Sudoku-v0__SingleActionTest__1__1693059453
51200,-0.9955995678901672,1.1265126466751099,0.00024372759799007326,0.02176659181714058,-0.01913416013121605,3.1678810119628906,0.007817055098712444,0.00440484844148159,0.05224609375,-0.07484638690948486,1124.0,Sudoku-v0__SingleActionTest__1__1693059453
52224,-0.9977997541427612,1.1265126466751099,0.00024359958479180932,0.01378773245960474,-0.020534958690404892,3.1713757514953613,0.0020040106028318405,0.0063399216160178185,0.10009765625,-0.18159806728363037,1125.0,Sudoku-v0__SingleActionTest__1__1693059453
53248,-0.9956236481666565,1.1192560195922852,0.0002434715861454606,0.012706924229860306,-0.021947398781776428,3.1715025901794434,0.0042939577251672745,0.0057489341124892235,0.055908203125,-0.07225680351257324,1124.0,Sudoku-v0__SingleActionTest__1__1693059453
54272,-0.9956616163253784,1.1117136478424072,0.00024334357294719666,0.006235701031982899,-0.023328401148319244,3.174659252166748,0.008623579517006874,0.004715887829661369,0.0966796875,-0.09772419929504395,1125.0,Sudoku-v0__SingleActionTest__1__1693059453
55296,-0.9977827072143555,1.1341463327407837,0.00024321555974893272,0.006038617342710495,-0.0242922380566597,3.1462337970733643,0.014537012204527855,0.005560033023357391,0.09033203125,-0.09776508808135986,1125.0,Sudoku-v0__SingleActionTest__1__1693059453
56320,-0.9978563785552979,1.0986065864562988,0.000243087561102584,0.0004737696435768157,-0.05643010139465332,3.170759916305542,-0.004942529834806919,0.0063421642407774925,0.118896484375,-0.12399685382843018,1125.0,Sudoku-v0__SingleActionTest__1__1693059453
57344,-1.0,1.1455767154693604,0.00024295954790432006,0.00046991175622679293,-0.06936544179916382,3.1551361083984375,0.013687262311577797,0.010709881782531738,0.190185546875,-88.24320983886719,1127.0,Sudoku-v0__SingleActionTest__1__1693059453
58368,-1.0,1.144295334815979,0.00024283153470605612,0.00044557946966961026,-0.0694485455751419,3.134535789489746,0.009122787974774837,0.008867587894201279,0.187255859375,-75.66622161865234,1128.0,Sudoku-v0__SingleActionTest__1__1693059453
59392,-0.9933920502662659,1.1299558877944946,0.0002427035360597074,0.017915094271302223,-0.016909688711166382,3.1464102268218994,0.006884397007524967,0.002407875843346119,0.0234375,0.0011458992958068848,1126.0,Sudoku-v0__SingleActionTest__1__1693059453
60416,-0.9934354424476624,1.1203501224517822,0.00024257552286144346,0.0007008817628957331,-0.041178613901138306,3.1708035469055176,0.010120991617441177,0.0031026110518723726,0.047607421875,-0.03666865825653076,1124.0,Sudoku-v0__SingleActionTest__1__1693059453
61440,-0.9955456852912903,1.14031183719635,0.00024244750966317952,0.00048642558977007866,-0.0411677286028862,3.1421594619750977,0.016655508428812027,0.002056407742202282,0.035888671875,-0.07902717590332031,1123.0,Sudoku-v0__SingleActionTest__1__1693059453
62464,-1.0,1.11183500289917,0.0002423195110168308,0.0004436981107573956,-0.06999456882476807,3.163384437561035,-0.012550095096230507,0.009829279035329819,0.193603515625,-151.2901611328125,1123.0,Sudoku-v0__SingleActionTest__1__1693059453
63488,-0.9911308288574219,1.1341463327407837,0.00024219149781856686,0.026535335928201675,-0.017748218029737473,3.1575984954833984,0.011470312252640724,0.0023210716899484396,0.0244140625,-0.03180837631225586,1124.0,Sudoku-v0__SingleActionTest__1__1693059453
64512,-0.9934138059616089,1.1240395307540894,0.00024206349917221814,0.02123737707734108,-0.020462844520807266,3.164646863937378,0.006923256907612085,0.0045880782417953014,0.06298828125,-0.04386544227600098,1125.0,Sudoku-v0__SingleActionTest__1__1693059453
65536,-0.9933258891105652,1.1401556730270386,0.0002419354859739542,0.021106695756316185,-0.01755748689174652,3.1424760818481445,0.008919933810830116,0.003558830823749304,0.025146484375,-0.035219430923461914,1125.0,Sudoku-v0__SingleActionTest__1__1693059453
66560,-0.9955947399139404,1.124449372291565,0.00024180747277569026,0.013312838971614838,-0.020418476313352585,3.166289806365967,0.0057942820712924,0.004049499519169331,0.040771484375,-0.11853694915771484,1126.0,Sudoku-v0__SingleActionTest__1__1693059453
67584,-1.0,1.1224043369293213,0.00024167947412934154,0.0003856923140119761,-0.06922487169504166,3.154726982116699,-0.003775235265493393,0.00954105332493782,0.1875,-113.64984130859375,1126.0,Sudoku-v0__SingleActionTest__1__1693059453
68608,-0.9955995678901672,1.124312400817871,0.0002415514609310776,0.007517329417169094,-0.018558800220489502,3.172422409057617,0.004342703614383936,0.004944180138409138,0.078857421875,-0.05368614196777344,1127.0,Sudoku-v0__SingleActionTest__1__1693059453
69632,-1.0,1.1165577173233032,0.00024142344773281366,0.0004628619353752583,-0.06922557950019836,3.1710262298583984,0.008668439462780952,0.008721756748855114,0.191162109375,-109.44804382324219,1124.0,Sudoku-v0__SingleActionTest__1__1693059453
70656,-1.0,1.150900959968567,0.00024129544908646494,0.00035714905243366957,-0.07010158151388168,3.134131908416748,-0.006770392879843712,0.008490090258419514,0.1806640625,-52.60367965698242,1125.0,Sudoku-v0__SingleActionTest__1__1693059453
71680,-0.9955898523330688,1.1312017440795898,0.000241167435888201,0.01272955909371376,-0.017130937427282333,3.131838321685791,0.011147573590278625,0.003916707821190357,0.04638671875,-0.019451260566711426,1125.0,Sudoku-v0__SingleActionTest__1__1693059453
72704,-1.0,1.1314916610717773,0.00024103942268993706,0.0003495076089166105,-0.06737099587917328,3.1524147987365723,0.00015830900520086288,0.009313499554991722,0.192138671875,-98.88182830810547,1126.0,Sudoku-v0__SingleActionTest__1__1693059453
73728,-0.9933628439903259,1.1338495016098022,0.00024091142404358834,0.000647634151391685,-0.037780020385980606,3.136608123779297,0.018705105409026146,0.0021022085566073656,0.03125,-0.05000126361846924,1126.0,Sudoku-v0__SingleActionTest__1__1693059453
74752,-1.0,1.1265126466751099,0.0002407834108453244,0.00046488799853250384,-0.07194747030735016,3.1476166248321533,-0.0033066635951399803,0.010195865295827389,0.199951171875,-118.3050308227539,1126.0,Sudoku-v0__SingleActionTest__1__1693059453
75776,-1.0,1.1154683828353882,0.00024065539764706045,0.0003603614750318229,-0.07148042321205139,3.1547062397003174,0.004195178393274546,0.010424064472317696,0.197265625,-89.82047271728516,1127.0,Sudoku-v0__SingleActionTest__1__1693059453
76800,-0.9956140518188477,1.1206140518188477,0.00024052739900071174,0.01197977364063263,-0.01735736057162285,3.155757188796997,0.004980774130672216,0.004987155087292194,0.04833984375,-0.0034606456756591797,1128.0,Sudoku-v0__SingleActionTest__1__1693059453
77824,-0.9955995678901672,1.1287128925323486,0.0002403993858024478,0.007919751107692719,-0.022780505940318108,3.137357234954834,0.0008863233961164951,0.005198486149311066,0.076416015625,-0.14116382598876953,1128.0,Sudoku-v0__SingleActionTest__1__1693059453
78848,-0.9933847784996033,1.128996729850769,0.00024027137260418385,0.000570346019230783,-0.041076261550188065,3.138970375061035,0.019770285114645958,0.002420312725007534,0.031005859375,-0.05510449409484863,1129.0,Sudoku-v0__SingleActionTest__1__1693059453
79872,-0.9977924823760986,1.128035306930542,0.00024014337395783514,0.01222857367247343,-0.022663572803139687,3.1468558311462402,0.008430052548646927,0.005980129819363356,0.099609375,-0.12507212162017822,1130.0,Sudoku-v0__SingleActionTest__1__1693059453
